Comment,label
最大的问题就是笔记不能同步：手机上划的重点，到平板完全没有了；购书前划的重点购书后没有了……字体只有三种其他都得买，不能像多看那样自己上传字体。虽然多看也不是完美的，但用惯了多看，再用这个感觉体验落后十五年,Valuable
好好好,Unhelpful
飞猪，飞机票退款是真的坑,Valuable
好呀,Unhelpful
服务下线了用不了,Valuable
感觉很好用，推荐,Valuable
我觉得这破站一点都不好用（真香）,Valuable
值得下载啦 这个版本应用很不错了！！没发现什么问题！！1,Valuable
很好,Unhelpful
很好用，值得下载,Valuable
为什么只有支付宝可以买金币微信不能呢？,Valuable
很好,Unhelpful
4星吧，没有自做皮肤的工能，有些版本听不到,Valuable
体面,Unhelpful
长话短说：我喜欢你的无限卡(*?︶?*).?.:*?,Valuable
刚用了一下，感觉还不错,Valuable
功能挺齐全的，算命、合婚、择日、每天运势、测名，啥都有。,Valuable
很棒,Unhelpful
骗子吧,Unhelpful
很棒,Unhelpful
还行,Unhelpful
大爱EXO,Unhelpful
非常好,Unhelpful
很好用,Unhelpful
挺好用的，继续用起！！！,Valuable
差,Unhelpful
四星好玩,Unhelpful
很好，就是内存大。,Valuable
我的全部免费，不要vip。,Valuable
不错,Unhelpful
很好,Unhelpful
登录不了，注册也不行,Valuable
司机不错，给力,Valuable
免费更好,Unhelpful
不错，好用,Unhelpful
这个应用太好用了吧！,Valuable
太好用了！！！（?ò ? ó?）,Valuable
很实用的照片处理工具，虽然不是免费，但是价钱很便宜，可以接受,Valuable
想要的答案没有,Valuable
好,Unhelpful
挺不错，一直用这个,Valuable
非常好,Unhelpful
好评依旧,Unhelpful
用着挺好的，支持一下。,Valuable
好,Unhelpful
不错，赚了些零花钱,Valuable
好，非常好，特别好，Beautiful，Good,Valuable
差评，还要解锁，解锁后还要付钱。,Valuable
非常喜欢,Unhelpful
给五星。,Unhelpful
好挺好玩的,Unhelpful
有点不会门杰,Unhelpful
我安装了新版本病并没有闪退呢，用得好好的??,Valuable
有利也有弊，有的时候能查到，有的时候答非所问。,Valuable
一点儿也不好，烦死,Valuable
不错(*??╰╯`?)?,Valuable
可以说是很实用啦。,Valuable
没有用，圈钱，老是开会员,Valuable
很好！,Unhelpful
太棒了！,Unhelpful
不好,Unhelpful
好,Unhelpful
可以,Unhelpful
还行吧,Unhelpful
真心扯淡，用了我5.77GB流量，说是下载失败,Valuable
很棒,Unhelpful
好好用呀，我是每天必看一遍,Valuable
下载好(?▽?),Valuable
非常不准确,Unhelpful
为了不求人,Unhelpful
话不多说，这款这款软件应用给我提供了极大的方便，正是我想要的APP，值得下载的智能记账助手,Valuable
不赖不赖,Unhelpful
必须给个好评。超级推荐，别的软件要VIP的这里全都免费。好评！,Valuable
超级好用，有的收费章节也能看，唯一提个意见是希望有推荐书的地方，毕竟看完一本再找个好看的很难啊,Valuable
好(?▽?),Unhelpful
升级后耗电太快，才充满一会就没电了，完全没法使用。,Valuable
自从进了之后，改也改不了了。啊啊啊！毒瘾上来了！,Valuable
不错,Unhelpful
真好，不登陆不给用，登录又登录不了，为什么没有零星的选项,Valuable
不断完善，很不错,Valuable
特别好用,Unhelpful
来看一下朱一龙小朋友,Valuable
太棒了,Unhelpful
很喜欢，很棒，太棒了，非常喜欢,Valuable
真的很好,Unhelpful
不好玩闪退,Unhelpful
好用,Unhelpful
苹果有个制造机那个功能很好。现在华为用不了,Valuable
什么鬼啊！这次我不给你五星了，为什么呢！因为有的人手机使用不了聊天功能，我登录了三个号:徽信，QQ`、都用不了聊天功:，最后微博好不容易可以了聊天，也建立了自己的漫画室，但是呢l！又使用不了聊天功能了！所以我说:如果有重新评价分，我决对不会打五星,Valuable
好好好,Unhelpful
清爽<br>无七七八八的功能及广告,Valuable
很好，五星好评，下次光临。,Valuable
功能齐全，使用方便,Valuable
如果酷狗是一个看小说软件的话，那么网易云音乐就是一个看视频的软件?????,Valuable
非常好的应用,Unhelpful
好用,Unhelpful
为什么enjoy 表情加载不出来，显示问号啊？,Valuable
你们谁看过聪明的顺溜  这个动漫超级好看  哈哈??,Valuable
为了出山,Unhelpful
很好,Unhelpful
高中生必备哈哈哈,Valuable
很好,Unhelpful
好用,Unhelpful
闪退啊，根本打不开,Valuable
骗人的 被迫下载的<br>一颗心也不该有,Valuable
好,Unhelpful
好听的歌都有,Unhelpful
不错,Unhelpful
很好，一天几元钱，提现可以到账，可以可以，太棒了,Valuable
很不错，比大智慧好用，第一次操作这种平台，还挺好的。,Valuable
建议下载,Unhelpful
挺好用的一个APP,Valuable
五星差评，这么好看的番不给差评不行啊,Valuable
很好,Unhelpful
挺不错,Unhelpful
打不开。,Unhelpful
简单好用,Unhelpful
五星好评，值得推荐,Valuable
为了我老公伯贤和世勋mua,Valuable
差,Unhelpful
整首歌都唱完.歌词还没有出来,Valuable
原油期货交易投资是一款非常好的期货投资软件，想做期货投资的快来下载吧！,Valuable
好,Unhelpful
一更新就不停的显示停止运行，烦死了还不能玩游戏了，用不了华为的号，以前玩的游戏玩不了了,Valuable
租号玩是我使用过那么多租号平台里面最容易操作的一个，就冲这个就得点个赞！,Valuable
还行,Unhelpful
真的太好了，大部分都是苹果手机才有的,Valuable
挺好的。,Unhelpful
申请版区管理员，拥有删除不良帖子的权利，不影响交友和正常发帖,Valuable
签到越来越麻烦，收到的签到金少了，要是能显示发货地点就好了，经常因为不能确定发货人离我们有多远要的货有没有保障而选择其他购物平台。有待进步。,Valuable
挺好的,Unhelpful
第一次加载的时候有点慢，其他还好,Valuable
聊天记录显示不支持版本咋回事,Valuable
这个软件非常好，做的也非常棒！,Valuable
不能误伤,Unhelpful
翻译很好把。强烈推荐鸭。,Valuable
很好用的软件，方便快捷，值得推荐,Valuable
很多地方的酒店，旅馆都能预约到，而且比官网上更优惠更便宜，里面还有很多真实的评论，用户可以比较下单，总体来说很实用！,Valuable
我觉得很好，适用，极度推荐,Valuable
真厉害，真心好,Valuable
特别好用,Unhelpful
挺好的,Unhelpful
太棒了,Unhelpful
成功借到3000元，要是额度再多一点就更开心了。,Valuable
很励志，一起加油吧,Valuable
黄金期货交易这个软件真心不错 值得收藏,Valuable
还是以前的好，可以自定义头像，班群里都是签名的排行榜，在班级里说自己几点签的到，有多早……现在班级群里没有同学，只有绘本和易卡死的动画界面……,Valuable
一点也不好，弄都弄不起。一星都不想给。,Valuable
挺好的,Unhelpful
还行,Unhelpful
挺不错,Unhelpful
好一点,Unhelpful
用不了用不了,Unhelpful
闪退是个什么鬼,Valuable
五星都不够！好评爆表！,Valuable
这个真心没用,Unhelpful
用了好几年了，感觉不烦，不像其他的照相机，用了一年，感觉很烦躁，激萌五颗星星好评^ω^,Valuable
app里的内容很多都挺好的，坚持使用让宝宝养成个好习惯，性价比确实算是很高了,Valuable
特别的好用,Unhelpful
闪退不好用,Unhelpful
这么多广告，能少点吗？,Valuable
好极了,Unhelpful
不错呢，用着很顺手??????,Valuable
好,Unhelpful
炒鸡好用,Unhelpful
提现还得实名认证我也是服了…??,Valuable
好 ??????,Valuable
及贷申借钱请了两次都是拒绝，还是抱着能通过的心来试多几次，就给我过了，不错,Valuable
很好玩??????????,Valuable
还不错,Unhelpful
真心觉得酷我是一个很好的软件，所以义无反顾的推荐给大家，请叫我雷锋！,Valuable
出现问题了咋办在哪里问,Valuable
不错，服务很好,Valuable
好,Unhelpful
一点也不好，QQ就知道骗人，我都发了消息，还说没有，我对QQ很失望????????,Valuable
好,Unhelpful
还可以，就是有水印,Valuable
用了九年，一直都非常喜欢！,Valuable
签到经常找不到，中奖永远没我的份！,Valuable
挺好,Unhelpful
不支持谷歌服务。。。怎么弄,Valuable
应用太好了,Unhelpful
护体,Unhelpful
里面人才多，大年三十我都不回去,Valuable
好评,Unhelpful
看看每个贴的评论恶心到想吐三观不正还有人点赞？？？各种没素质的话,Valuable
为了斗罗大陆,Unhelpful
为了前任，我忍,Valuable
感觉只要是企业都需要用到的，好评,Valuable
很好用！,Unhelpful
很好，希望许愿能实现，,Valuable
阅读比玩游戏赚的快，而且没有输掉的风险,Valuable
还可以,Unhelpful
内容丰富，很符合我想要的内容,Valuable
还可以些,Unhelpful
这个APP育儿绘本故事的，家里的小孩子很喜欢听美妈讲绘本，晚上睡觉前必备啊,Valuable
不错,Unhelpful
麦芒6有nfc，华为钱包里一个nfc的功能都没有？！,Valuable
很好,Unhelpful
perfect,Valuable
好评！,Unhelpful
越改越差，不如以前好用。<br>客服回复没有单一通知，商品较少，很多东西贵，也有划算的。<br>好在发货快，过年也能收到货。,Valuable
唯有美食与爱不可辜负,Valuable
好,Unhelpful
很好用的一款网购，淘宝网购返利平台，商品种类繁多，返利优惠券多，值得拥有。,Valuable
很好，有些可以不用vlp,Valuable
不错,Unhelpful
一旦审核通过，下款还是蛮快的,Valuable
不错,Unhelpful
好！,Unhelpful
真好！点赞！,Unhelpful
非常好用的社保查询软件，非常方便，运行流畅值得推荐给大家使用！,Valuable
还不错了,Unhelpful
很不错,Unhelpful
一直很棒,Unhelpful
蛮好的，就是卡了点，,Valuable
很不错的小说 阅读器 ，海量小说 关键是免费！喜欢！,Valuable
闪退，每次进去都要重新登录,Valuable
很好,Unhelpful
不错,Unhelpful
很好玩,Unhelpful
可以吗,Unhelpful
好,Unhelpful
很好用(?▽?),Valuable
不错,Unhelpful
啥破逼玩意啊，第二次就要花钱,Valuable
好,Unhelpful
还不错哦,Unhelpful
一款非常不错的免费小说软件，看小说很好，非常好！,Valuable
差,Unhelpful
买假鞋就上毒,Unhelpful
一直验证码发送失败,Valuable
很不错值得大家试试,Valuable
敲可爱,Unhelpful
骗人，大骗子，皮肤呢？,Valuable
很差,Unhelpful
用了感觉非常不错，开着打外服棒棒滴,Valuable
太好了,Unhelpful
挺好,Unhelpful
就是额度底点,Unhelpful
第一次用，还好,Valuable
什么鬼，白的啥也没有，烂的要命,Valuable
ok 有约会神器的潜质,Valuable
过个新年把我的优惠券全部清空。复检一下好吗？,Valuable
差评的几个理由：1，广告太多，开了会员也不能完全过滤掉广告，视频中间还有插播几次广告；2，随便一个视频都要会员，怎么不去抢钱？3，《流浪地球》被水军黑；4，平衡一下。,Valuable
连下载都下载不了…,Valuable
闪退,Unhelpful
这款手机借钱、贷款查询软件非常的不错，信用贷款首选 借钱借款，额度高，利率低，下款快，推荐！,Valuable
为了伯贤,Unhelpful
很好,Unhelpful
挺好的,Unhelpful
还可以,Unhelpful
太好用了,Unhelpful
我不会谁能教教我？,Valuable
不好用。无法修改消息提示音,Valuable
挺好的，审核给力，贷款产品丰富，服务不错，技术??牛,Valuable
非常好，五星好评??????????,Valuable
特别好，还能赚钱！,Valuable
很实用的软件,Unhelpful
很好(?▽?),Valuable
挺不错的  下过这么多的英文软件 回头来还是百词斩最还,Valuable
接下来是我对红豆的想法：<br>怎么说呢？大概就是红豆变得越来越差，客服态度很不好，而且他们偏袒公主病睿智，抄袭的盗图的，而且睿智很多，公主病很多，一堆睿智写黑化文，那个黑化文啊，文ooc，盗图，作为已经下载红豆一年半的人，我非常不能忍受,Valuable
好,Unhelpful
不好用  很多都要钱,Valuable
真的不会结束，因为根本不可能成功啊喂，我都快50次了,Valuable
分类部分不够详细，我要卖车，找不到车类，只能选其他，可是总是被亿亿网删除，说归类错误!,Valuable
很好,Unhelpful
恶性推广，上消费者协会告你去,Valuable
软件的功能机制还是挺不错的，在上面遇到很多同城的朋友，兴趣爱好都差不多，有朋友还因此找到了心仪的对象,Valuable
软件不错，但是快递太慢了,Valuable
这是一个不同寻常的软件，不同于简单的批发软件，也不同于某些购物平台，期望越做越好,Valuable
有点模糊,Unhelpful
太好用了,Unhelpful
每日一文，每日一思,Valuable
淘头条，一款阅读赚零花钱的软件，简单，便捷。,Valuable
闪退,Unhelpful
一星好评,Unhelpful
题型全面，含盖到了所有的知识点，感觉不用看书光做题就可以了,Valuable
